,word1,word2,feq
1148,여명,방문,5
1149,물멍,트레일,5
1150,트레일,워킹,5
1151,전문,기업,5
1152,청양,청양고추,5
1153,청양고추,고추,5
1154,광양의,양의,5
1155,애도기간,기간,5
1156,국가,기간,5
1157,발생,이태원,5
1158,센터,개최,5
1159,방안,모색,5
1160,방문,관광객,5
1161,참사,발생,5
1162,홍천,홍천군,5
1163,미식,프로모션,5
1164,대학교,외식조리학과,5
1165,가족,친구,5
1166,마을,거리,5
1167,수상,쾌거,5
1168,주차장,일대,5
1169,금상,수상,5
1170,게재,해당,5
1171,세대,밀레,5
1172,위주의,주의,5
1173,다양,패키지,5
1174,커뮤니티,중심,5
1175,유명,셰프,5
1176,요리하다,하다,5
1177,호국,축제,5
1178,생태,생태공원,5
1179,생태공원,공원,5
1180,낙동강세계평화,평화,5
1181,평화,문화대축전,5
1182,문화대축전,대축전,5
1183,사장,요청사항,5
1184,사진,해당,5
1185,반려견,동반,5
1186,젊음,거리,5
1187,공모,선정,5
1188,전남,나주,5
1189,대표,향토,5
1190,류광진,광진,5
1191,큐터,부사장,5
1192,부사장,사장,5
1193,독립,독립영화,5
1194,독립영화,영화,5
1195,영화,촬영,5
1196,촬영,촬영감독,5
1197,촬영감독,감독,5
1198,감독,출신,5
1199,구영,구영배,5
1200,경기도,공공,5
1201,식후,식후경,5
1202,성황리,마무리,5
1203,송이,국화꽃,5
1204,문화예술축제,예술,5
1205,안전,먹거리,5
1206,송이,국화,5
1207,먹거리,소개,5
1208,소비,촉진,5
1209,임인,새해,5
1210,제품,판매,5
1211,한국마사회,마사회,5
1212,재출시,출시,5
1213,실형,선고,5
1214,확인,이하,5
1215,공유,해당,5
1216,대책,마련,5
1217,래버,래버레이션,5
1218,래버레이션,레이션,5
1219,각지,관광객,5
1220,치즈테마파크,테마,5
1221,아웃,아웃도어,5
1222,아웃도어,도어,5
1223,아르바이트,아르바이트생이,5
1224,아르바이트생이,생이,5
1225,프랜차이즈,브랜드,5
1226,열흘,열흘간,5
1227,평인,삼골,5
1228,공연,체험,5
1229,송파구,잠실,5
1230,유명,맛집,5
1231,다회,다회용기,5
1232,다회용기,용기,5
1233,소피텔,앰배서,5
1234,와이즈,와이즈유,5
1235,와이즈유,영산,5
1236,조리,조리예술학부,5
1237,조리예술학부,예술,5
1238,예술,학부,5
1239,시장,먹거리,5
1240,거래액,역대,5
1241,역대,최대치,5
1242,발표,온라인쇼핑,5
1243,이미지,제공,5
1244,회복,시작,5
1245,물산,리조트,5
1246,다양,형태,5
1247,사람,가게,5
1248,경기도,경기도주식회사,5
1249,취소,대응,5
1250,학년,학생,5
1251,오창읍,미래지,5
1252,미래지,래지,5
1253,농촌,농촌테마공원,5
1254,농촌테마공원,테마,5
1255,배달,포장,5
1256,고품,고품격,5
1257,전북,군산,5
1258,가게,내부,5
1259,남녀,대상,5
1260,글로벌,개국,5
1261,개국,대상,5
1262,성북,성북구,5
1263,선고,춘천,5
1264,국물요리,요리,5
1265,안성맞춤,남사당,5
1266,코로나,바이러스,5
1267,양면성,기억,5
1268,기억,대학교,5
1269,포함,여학생,5
1270,여학생,배낭,5
1271,마을,즉흥적,5
1272,즉흥적,보길,5
1273,보길,보길도,5
1274,보길도,주머니,5
1275,주머니,열정적,5
1276,열정적,경험,5
1277,경험,광주,5
1278,광주,광주역,5
1279,호텔,부산,5
1280,친절,친절서비스,5
1281,친절서비스,서비스,5
1282,대표,대표음식,5
1283,지난해,배달,5
1284,랜드,코리아,5
1285,물가,상승세,5
1286,수요,급증,5
1287,구은,구은모,5
1288,강근주,근주,5
1289,국민,중의,5
1290,중의,하나인,5
1291,토요일,카드,5
1292,삼성카드,자사,5
1293,근황,공개,5
1294,광진,광진구,5
1295,전북,고창,5
1296,춘천,춘천막국수닭갈비,5
1297,춘천막국수닭갈비,막국수,5
1298,막국수,갈비,5
1299,비교,분석,5
1300,명소,전국,5
1301,용기,사용,5
1302,인턴,인턴기자,5
1303,시대,가격,5
1304,자가,자가격리,5
1305,캠핑,캠핑장,5
1306,코스,인기,5
1307,개의,성업,5
1308,황토,황토마늘,5
1309,황토마늘,마늘,5
1310,마늘,재료,5
1311,걱정,경황,5
1312,브이,브이로그,5
1313,브이로그,로그,5
1314,불미,걱정,5
1315,경찰,신병,5
1316,신병,확보,5
1317,보도,유튜버,5
1318,명과,남자,5
1319,남자,명이,5
1320,그랜드,세일,5
1321,외국인,대상,5
1322,점심식사,식사,5
1323,관광상품,상품,5
1324,그랜드,인터,5
1325,메뉴,디저트,5
1326,주제,다양,5
1327,대표,여름축제,5
1328,합천,합천군,5
1329,문전,문전성시,5
1330,문전성시,성시,5
1331,팔달구,행궁,5
1332,조직,위원회,5
1333,업체,참여,5
1334,여름축제,축제,5
1335,향수옥천,옥천,5
1336,여름철,대표,5
1337,일원,대면,5
1338,바캉스,코스,5
1339,추천,다양,5
1340,리뷰,사장,5
1341,사장,얼굴,5
1342,스크랜턴,피자,5
1343,지난달,펜실,5
1344,스트롬볼리,주문,5
1345,대전,세종,5
1346,중국,베트남,5
1347,요식,요식업체,5
1348,요식업체,업체,5
1349,한국소비자원,소비,5
1350,소비,자원,5
1351,연꽃,축제,5
1352,방역,방역수칙,5
1353,방역수칙,수칙,5
1354,드라이브,드라이브스루,5
1355,드라이브스루,스루,5
1356,더위,시작,5
1357,육군,육군훈련소,5
1358,육군훈련소,훈련소,5
1359,프로젝트,일환,5
1360,사진,첨부,5
1361,두류,두류야구장,5
1362,주년,대구치,5
1363,이연,이연복,5
1364,채식,채식주의,5
1365,채식주의,주의,5
1366,메뉴,메뉴개발,5
1367,메뉴개발,개발,5
1368,명물거리,거리,5
1369,개최,주년,5
1370,건전,음식문화,5
1371,점심,식사,5
1372,프레스,프레스센터,5
1373,프레스센터,센터,5
1374,코로나,배달,5
1375,회복,본격화,5
1376,백신,접종,5
1377,단체,관광,5
1378,선정,메뉴,5
1379,개발,컨설팅,5
1380,콩나물국밥,국밥,5
1381,전주,대표,5
1382,야외,마스크,5
1383,환불,요청,5
1384,키친,잠실,5
1385,주방,조합,5
1386,조합,단어,5
1387,단어,자연,5
1388,포장,판매,5
1389,직원,김초롱,5
1390,초롱,보도,5
1391,리포트,평일,5
1392,평일,점심,5
1393,타워,복합,5
1394,공개,공개수배,5
1395,공개수배,수배,5
1396,마량,토수산시장,5
1397,방파제,일원,5
1398,강진군,마량,5
1399,도민,선정,5
1400,거주지역,추천,5
1401,추천,결과,5
1402,해당,작성자,5
1403,직장,직장동료,5
1404,직장동료,동료,5
1405,한국문화원,문화원,5
1406,내셔널,그래픽,5
1407,그래픽,트래블러,5
1408,광양불고기,불고기,5
1409,로컬,로컬식탁,5
1410,로컬식탁,식탁,5
1411,배성재,성재,5
1412,성재,주우,5
1413,거스,콘서트,5
1414,칼럼니스트,황교익,5
1415,황교익,교익,5
1416,택배,상자,5
1417,과학,과학수사관,5
1418,과학수사관,수사관,5
1419,수사관,출동,5
1420,배달,환불,5
1421,민통선,청정,5
1422,장단,장단콩,5
1423,장단콩,세요,5
1424,세요,부족,5
1425,지방질,섭취,5
1426,섭취,전통,5
1427,전통,건강식품,5
1428,건강식품,파주,5
1429,파주임진강쌀,임진강,5
1430,임진강,파주개성인삼,5
1431,인삼,장단삼백,5
1432,장단삼백,임금님,5
1433,수라상,식품,5
1434,식품,원조라,5
1435,원조라,조라,5
1436,조라,학계,5
1437,학계,연구,5
1438,사적,심부름,5
1439,청결과,결과,5
1440,이재명,민주당,5
1441,민주당,대선,5
1442,매체,메트로,5
1443,베드,주에,5
1444,주에,메르,5
1445,메르,데스,5
1446,데스,체클릭,5
1447,체클릭,클릭,5
1448,입맛,전남,5
1449,전남,미식,5
1450,주제,맛깔,5
1451,맛깔,광양,5
1452,구이,요리,5
1453,낙지,안심,5
1454,올림픽,참가,5
1455,일본,언론,5
1456,계열,주간지,5
1457,제외,수촌,5
1458,선수촌,불만,5
1459,전역,송출,5
1460,다주,한류,5
1461,단양군,주목,5
1462,디지털,선도,5
1463,선도,선도기업,5
1464,선도기업,기업,5
1465,기업,부킹닷컴,5
1466,한류,한류열풍,5
1467,도착,전화,5
1468,레스토랑,간편식,4
1469,시대,임실,4
1470,임실,조상,4
1471,조상,농토,4
1472,연명,요즘,4
1473,요즘,생산,4
1474,전국적,유명,4
1475,선행,감사,4
1476,도움,손길,4
1477,민주당,의원,4
1478,찜닭,가게,4
1479,관심,온라인,4
1480,스페셜,스페셜티,4
1481,스페셜티,커피,4
1482,어르신,안부,4
1483,안부,우유,4
1484,우유,우유배달,4
1485,우유배달,배달,4
1486,캐나다,밴쿠버,4
1487,지역발전,발전,4
1488,정용진,용진,4
1489,화제,지난달,4
1490,석사,석사과정,4
1491,석사과정,과정,4
1492,코스,반일,4
1493,반일,반일코스,4
1494,반일코스,당일,4
1495,당일,당일코스,4
1496,선과,소요,4
1497,소요시간,고려,4
1498,창업,창업센터,4
1499,창업센터,센터,4
1500,센터,서울시,4
1501,서울시,최초,4
1502,최초,설립,4
1503,설립,농식품,4
1504,식품,분야,4
1505,분야,특화,4
1506,특화,창업보육센터,4
1507,창업보육센터,보육,4
1508,테크,스타트,4
1509,어트,호텔,4
1510,지속가능성,가능성,4
1511,볼거리,거리,4
1512,해외,유명,4
1513,전북,전주,4
1514,전주의,주의,4
1515,뉴욕,맨해튼,4
1516,발생,의사소통,4
1517,의사소통,문제,4
1518,불편,불편사항,4
1519,불편사항,사항,4
1520,가격,제공,4
1521,네트워크,주최,4
1522,주최,중앙,4
1523,중앙,후원,4
1524,매장,오픈,4
1525,꼬치,꼬치구이,4
1526,꼬치구이,구이,4
1527,전라북,전라북도,4
1528,겨울축제,축제,4
1529,코로나,대유행,4
1530,시장,진출,4
1531,미식,미식도시,4
1532,재료,활용,4
1533,연휴,기간,4
1534,대구,중구,4
1535,한국은행,은행,4
1536,가구,기준,4
1537,시간대,차지,4
1538,입장,온라인,4
1539,노원,노원구,4
1540,보령,보령시,4
1541,배달,봉사,4
1542,현재,상황,4
1543,건강,관심,4
1544,서울대학교,학교,4
1545,커뮤니티,게시판,4
1546,무료,무료급식소,4
1547,무료급식소,급식소,4
1548,도착,고객,4
1549,사장,살만,4
1550,네티즌,갑론을박,4
1551,방영,드라마,4
1552,데믹,세계적,4
1553,머니,양윤우,4
1554,양윤우,윤우,4
1555,하와이,호놀룰루,4
1556,환경,환경단체,4
1557,환경단체,단체,4
1558,모습,공개,4
1559,드림,오늘,4
1560,명동,명동점,4
1561,중인,자영업자,4
1562,영화,방송,4
1563,자연,자연경관,4
1564,자연경관,경관,4
1565,스카이,워크,4
1566,호텔,예약,4
1567,충북,단양,4
1568,이벤트,참여,4
1569,강릉,강릉지역,4
1570,저녁,저녁식사,4
1571,저녁식사,식사,4
1572,충북,진천,4
1573,소울푸드,푸드,4
1574,문제,해결,4
1575,대구,수성,4
1576,고추장,간장,4
1577,취약,계층,4
1578,신라,호텔,4
1579,최고,등급,4
1580,영양,영양군,4
1581,애기,애기동백꽃,4
1582,은평,은평구,4
1583,신이,마지막,4
1584,마지막,선물,4
1585,선물,수식어,4
1586,불포화,불포화지방산,4
1587,불포화지방산,지방산,4
1588,지방산,혈관,4
1589,혈관,혈관건강,4
1590,혈관건강,성인병,4
1591,예방,다이어트,4
1592,다이어트,식품,4
1593,식품,최고,4
1594,오리고기,고기,4
1595,한국관광,관광,4
1596,관광,선정,4
1597,전국,대표,4
1598,마트,배달,4
1599,전남,신안,4
1600,겨울꽃,축제,4
1601,축제,내년,4
1602,나무,그루,4
1603,숙소,예약,4
1604,예약,취소,4
1605,컨설팅,실시,4
1606,고흥,고흥군,4
1607,소울,푸드,4
1608,대회,최우수,4
1609,코로나,침체,4
1610,침체,관광,4
1611,오감,만족,4
1612,최신,트렌드,4
1613,일본,중국,4
1614,프리미엄,플래그,4
1615,플래그십,매장,4
1616,빌리지,송리,4
1617,호수,인근,4
1618,명소,유명,4
1619,화덕,화덕피자,4
1620,화덕피자,피자,4
1621,고성군,특화,4
1622,특화,특화먹거리,4
1623,특화먹거리,먹거리,4
1624,야채,야채한우불고기전골,4
1625,야채한우불고기전골,한우,4
1626,한우,불고기,4
1627,해물,해물떡볶이,4
1628,해물떡볶이,떡볶이,4
1629,자란,해물찜,4
1630,서비스,이용,4
1631,안동종가음식연구원장,종가,4
1632,종가,연구원장,4
1633,테이크,아웃,4
1634,평균,매출,4
1635,강원도,화천,4
1636,화천,화천산천어축제,4
1637,화천산천어축제,산천어,4
1638,현장,판매,4
1639,남성,개월,4
1640,체험,마을,4
1641,레터,구독,4
1642,검색창,에스,4
1643,에스,에스레터,4
1644,에스레터,보세,4
1645,화성,화성시,4
1646,역대,최고,4
1647,인분,도시락,4
1648,충남,보령,4
1649,공개,화제,4
1650,골목,일대,4
1651,무형,유산,4
1652,시장,대형,4
1653,선물,준비,4
1654,현재,운항,4
1655,중인,인천,4
1656,정부,관광,4
1657,관광,청과,4
1658,세대,중심,4
1659,한정,판매,4
1660,여행상품,상품,4
1661,국가,국가대표,4
1662,국가대표,대표,4
1663,문화체육관광부가,체육,4
1664,장단,축제,4
1665,만원,판매,4
1666,부산불꽃축제,불꽃,4
1667,광안리해수욕장,해수욕장,4
1668,안전,문제,4
1669,이용,고객,4
1670,지평,지평선축제,4
1671,함영,스페인,4
1672,머니,남형,4
1673,현장,곳곳,4
1674,영국,런던,4
1675,전라남도,남도,4
1676,밥상,가칭,4
1677,호놀룰루,호놀룰루주,4
1678,호놀룰루주,규모,4
1679,할인,행사,4
1680,기념,촬영,4
1681,교수,한식,4
1682,인제,인제군,4
1683,일회용,환경,4
1684,오염,문제,4
1685,사항,직원,4
1686,직원,비하,4
1687,공개,논란,4
1688,활용,다양,4
1689,검색어,배달,4
1690,고객,요청,4
1691,사실,공분,4
1692,주민,주민센터,4
1693,주민센터,센터,4
1694,창원시,마산,4
1695,참사,당시,4
1696,경남도와,도와,4
1697,도와,경남관광재단,4
1698,메뉴,가격,4
1699,배달앱,메모,4
1700,이태원,이태원동,4
1701,직원,아르바이트,4
1702,취소,요청,4
1703,커뮤니티,장문,4
1704,사과,요구,4
1705,사진,기사,4
1706,배달,고객,4
1707,화면,갈무리,4
1708,주문,배달원,4
1709,배달,지연,4
1710,충남,예산,4
1711,기사,여성,4
1712,오십시,오십시영,4
1713,선학,선학동,4
1714,육성,육성사업,4
1715,육성사업,사업,4
1716,파주장단콩,장단,4
1717,임진각,광장,4
1718,오징어,게임,4
1719,경기도,시흥,4
1720,출구,인근,4
1721,반장,경기도,4
1722,축하,축하공연,4
1723,경희,경희사이버대학교,4
1724,경희사이버대학교,사이버,4
1725,전공,호텔,4
1726,호텔,호텔관광대학원,4
1727,호텔관광대학원,관광,4
1728,관광,호텔외식,4
1729,호텔외식,관광레저항공,4
1730,관광레저항공,레저,4
1731,레저,항공,4
1732,항공,문화창조대학원,4
1733,문화창조대학원,창조,4
1734,창조,미디어,4
1735,미디어,미디어문예창작전공,4
1736,미디어문예창작전공,문예,4
1737,문예,창작,4
1738,문화예술경영전공,예술,4
1739,예술,경영,4
1740,경영,미래,4
1741,축제,인파,4
1742,해남미남축제,남미,4
1743,음성,음성군,4
1744,대회,축제,4
1745,전문가,관계자,4
1746,참석,변화,4
1747,가능,발전,4
1748,음성,음성품바축제,4
1749,음성품바축제,심포지엄,4
1750,만족,해남미식여행,4
1751,해남미식여행,주제,4
1752,군인,농수특산물,4
1753,농수특산물,특산물,4
1754,짜장면,짬뽕,4
1755,셰프,램지의,4
1756,램지의,지의,4
1757,전남,해남,4
1758,참사,관련,4
1759,램지,버거,4
1760,관광객,만명,4
1761,결과,방문,4
1762,캡처,가수,4
1763,햄버거,프랜차이즈,4
1764,입맛,공략,4
1765,삼산면,두륜산,4
1766,참사,희생자,4
1767,처음,개최,4
1768,대표축제,축제,4
1769,현대,현대자동차,4
1770,지난달,공개,4
1771,전남,곡성,4
1772,포털,포털사이트,4
1773,포털사이트,사이트,4
1774,춘천,요즘,4
1775,주제,축제,4
1776,기간,종료,4
1777,압사,발생,4
1778,관리,위원회,4
1779,개최,행사,4
1780,판매,판매행사,4
1781,교육,실시,4
1782,예술,회관,4
1783,희생자,추모,4
1784,이용,대표,4
1785,전문,전문기업,4
1786,마포구,연남,4
1787,모습,방송,4
1788,기간,관광객,4
1789,소방대원,대원,4
1790,벤처,기업,4
1791,한옥,한옥마을,4
1792,한옥마을,마을,4
1793,압사,참사,4
1794,이목,집중,4
1795,강화,강화도,4
1796,핼러윈,축제,4
1797,만명,집계,4
1798,자원,활용,4
1799,서울지하철,지하철,4
1800,전주남부시장,남부,4
1801,남부,시장,4
1802,소방당국,당국,4
1803,양구,양구군,4
1804,메인,메뉴,4
1805,주가,배달,4
1806,갑론을박,온라인,4
1807,전쟁,당시,4
1808,낙동강,방어선,4
1809,방어선,전투,4
1810,전투,기념,4
1811,육군,작전,4
